id,username,date,text,time,state,split_text,closed,open,cause
901620799286779908,TxDOTHouston,2017-08-27,high water list keeps building stay off the roads folks get full list of high water locations on state roads at   …,01:42:04,Texas,"['high', 'water', 'list', 'keeps', 'building', 'stay', 'off', 'the', 'roads', 'folks', 'get', 'full', 'list', 'of', 'high', 'water', 'locations', 'on', 'state', 'roads', 'at', '…']",stay off,,
901615121319034881,TxDOTHouston,2017-08-27,us 290 eb at kickapoo all mainlanes blocked due to high water,01:19:30,Texas,"['us', '290', 'eb', 'at', 'kickapoo', 'all', 'mainlanes', 'blocked', 'due', 'to', 'high', 'water']",block,,
901614368403705856,TxDOTHouston,2017-08-27,ih 69 sw frwy in both directions near fm 762 and sh 99 all mainlanes and frontage road lanes blocked avoid area stay away from high water  …,01:16:31,Texas,"['ih', '69', 'sw', 'frwy', 'in', 'both', 'directions', 'near', 'fm', '762', 'and', 'sh', '99', 'all', 'mainlanes', 'and', 'frontage', 'road', 'lanes', 'blocked', 'avoid', 'area', 'stay', 'away', 'from', 'high', 'water', '…']",block,,
901608219700801536,TxDOTHouston,2017-08-27,ih 69 sw frwy sb at fm 762 in fort bend county all mainlanes blocked due to high water,00:52:05,Texas,"['ih', '69', 'sw', 'frwy', 'sb', 'at', 'fm', '762', 'in', 'fort', 'bend', 'county', 'all', 'mainlanes', 'blocked', 'due', 'to', 'high', 'water']",block,,
901446358502178817,TxDOTHouston,2017-08-26,pls understand avoid high water you not only endanger your life but others including 1st responders already seeing cars in water,14:08:54,Texas,"['pls', 'understand', 'avoid', 'high', 'water', 'you', 'not', 'only', 'endanger', 'your', 'life', 'but', 'others', 'including', '1st', 'responders', 'already', 'seeing', 'cars', 'in', 'water']",avoid,,
901335451331694592,TxDOTHouston,2017-08-26,our emergency operations center and our staff on @houstontranstar floor monitoring road conditions stay off the roads if possible w rain,06:48:12,Texas,"['our', 'emergency', 'operations', 'center', 'and', 'our', 'staff', 'on', '@houstontranstar', 'floor', 'monitoring', 'road', 'conditions', 'stay', 'off', 'the', 'roads', 'if', 'possible', 'w', 'rain']",stay off,,
901311978857271296,TxDOTHouston,2017-08-26,sh 249 sb before perry all mainlanes blocked due to possible-fatal accident expect delays,05:14:55,Texas,"['sh', '249', 'sb', 'before', 'perry', 'all', 'mainlanes', 'blocked', 'due', 'to', 'possible-fatal', 'accident', 'expect', 'delays']",block,,accident
901069812054601728,TxDOTHouston,2017-08-25,preparedness is key great job but you could be even more awesome by avoiding high water #turnarounddontdrown #harvey,13:12:38,Texas,"['preparedness', 'is', 'key', 'great', 'job', 'but', 'you', 'could', 'be', 'even', 'more', 'awesome', 'by', 'avoiding', 'high', 'water', '#turnarounddontdrown', '#harvey']",avoid,,
901042763671752704,TxDOTHouston,2017-08-25,#knowbeforeyougo this morning get all the info you need including road incidents and construction closures at   ,11:25:10,Texas,"['#knowbeforeyougo', 'this', 'morning', 'get', 'all', 'the', 'info', 'you', 'need', 'including', 'road', 'incidents', 'and', 'construction', 'closures', 'at']",closure,,
900904547245314049,TxDOTHouston,2017-08-25,crews making progress on removal of sign bridge and overturned heavy truck on ih 610 e loop nb at market all mainlanes still closed,02:15:56,Texas,"['crews', 'making', 'progress', 'on', 'removal', 'of', 'sign', 'bridge', 'and', 'overturned', 'heavy', 'truck', 'on', 'ih', '610', 'e', 'loop', 'nb', 'at', 'market', 'all', 'mainlanes', 'still', 'closed']",closed,,
900856557826605056,TxDOTHouston,2017-08-24,all mainlanes blocked on ih 610 e loop nb at market due to heavy truck incident overhead sign struck,23:05:15,Texas,"['all', 'mainlanes', 'blocked', 'on', 'ih', '610', 'e', 'loop', 'nb', 'at', 'market', 'due', 'to', 'heavy', 'truck', 'incident', 'overhead', 'sign', 'struck']",block,,
900724088691458048,TxDOTHouston,2017-08-24,public hearing for sh 249 extension - disclosure of financial information - is still on for tonight more info at   …,14:18:52,Texas,"['public', 'hearing', 'for', 'sh', '249', 'extension', '-', 'disclosure', 'of', 'financial', 'information', '-', 'is', 'still', 'on', 'for', 'tonight', 'more', 'info', 'at', '…']",closure,,
900706573571502080,TxDOTHouston,2017-08-24,road work for this weekend including ih 10 in downtown and ih 45 in galveston co has been put on hold updates:   ,13:09:16,Texas,"['road', 'work', 'for', 'this', 'weekend', 'including', 'ih', '10', 'in', 'downtown', 'and', 'ih', '45', 'in', 'galveston', 'co', 'has', 'been', 'put', 'on', 'hold', 'updates:']",road work,,
900679120048332800,TxDOTHouston,2017-08-24,#knowbeforeyougo this morning get all the info you need including road incidents and construction closures at   ,11:20:10,Texas,"['#knowbeforeyougo', 'this', 'morning', 'get', 'all', 'the', 'info', 'you', 'need', 'including', 'road', 'incidents', 'and', 'construction', 'closures', 'at']",closure,,
900480371581743104,TxDOTHouston,2017-08-23,car fire on ih 45 gulf frwy sb before scott has multiple mainlanes blocked,22:10:25,Texas,"['car', 'fire', 'on', 'ih', '45', 'gulf', 'frwy', 'sb', 'before', 'scott', 'has', 'multiple', 'mainlanes', 'blocked']",block,,
900463788398440448,TxDOTHouston,2017-08-23,major road work closure for this weekend on ih 10 katy e frwy wb eb from ih 45 to ih 69 has been cancelled we are working on alt date,21:04:31,Texas,"['major', 'road', 'work', 'closure', 'for', 'this', 'weekend', 'on', 'ih', '10', 'katy', 'e', 'frwy', 'wb', 'eb', 'from', 'ih', '45', 'to', 'ih', '69', 'has', 'been', 'cancelled', 'we', 'are', 'working', 'on', 'alt', 'date']",road work,,
900447856175316992,TxDOTHouston,2017-08-23,update: ih 10 in both directions at dell dale remain closed due to hazmat fatal truck crash will impact pm rush prepare for alt route,20:01:13,Texas,"['update:', 'ih', '10', 'in', 'both', 'directions', 'at', 'dell', 'dale', 'remain', 'closed', 'due', 'to', 'hazmat', 'fatal', 'truck', 'crash', 'will', 'impact', 'pm', 'rush', 'prepare', 'for', 'alt', 'route']",closed,,crash
900441828490706949,TxDOTHouston,2017-08-23,all mainlanes on both sides of ih 10 remain closed this event could impact the evening rush it may be a good idea to take an alt route  …,19:37:15,Texas,"['all', 'mainlanes', 'on', 'both', 'sides', 'of', 'ih', '10', 'remain', 'closed', 'this', 'event', 'could', 'impact', 'the', 'evening', 'rush', 'it', 'may', 'be', 'a', 'good', 'idea', 'to', 'take', 'an', 'alt', 'route', '…']",closed,,event
900430338022936578,TxDOTHouston,2017-08-23,truck fire on ih 10 east frwy at dell dale has all mainlanes in both directions blocked seek alt route,18:51:36,Texas,"['truck', 'fire', 'on', 'ih', '10', 'east', 'frwy', 'at', 'dell', 'dale', 'has', 'all', 'mainlanes', 'in', 'both', 'directions', 'blocked', 'seek', 'alt', 'route']",block,,
900317989601497092,TxDOTHouston,2017-08-23,#knowbeforeyougo this morning get all the info you need including road incidents and construction closures at   ,11:25:10,Texas,"['#knowbeforeyougo', 'this', 'morning', 'get', 'all', 'the', 'info', 'you', 'need', 'including', 'road', 'incidents', 'and', 'construction', 'closures', 'at']",closure,,
903403485944848384,TotalTrafficHOU,2017-08-31,accident three right lanes blocked in #bellaire on 610 w lp nb at fournace stopped traffic back to bellaire delay of 6 mins #traffic,23:45:50,Texas,"['accident', 'three', 'right', 'lanes', 'blocked', 'in', '#bellaire', 'on', '610', 'w', 'lp', 'nb', 'at', 'fournace', 'stopped', 'traffic', 'back', 'to', 'bellaire', 'delay', 'of', '6', 'mins', '#traffic']",block,,accident
903403200363073536,TotalTrafficHOU,2017-08-31,accident three right lanes blocked in #bellaire on 610 w lp nb at fournace stop and go traffic back to evergreen delay of 4 mins #traffic,23:44:42,Texas,"['accident', 'three', 'right', 'lanes', 'blocked', 'in', '#bellaire', 'on', '610', 'w', 'lp', 'nb', 'at', 'fournace', 'stop', 'and', 'go', 'traffic', 'back', 'to', 'evergreen', 'delay', 'of', '4', 'mins', '#traffic']",block,,accident
903385272536137734,TotalTrafficHOU,2017-08-31,closed due to flooding in #baytown on i-10 baytown e fwy frontage rd inbound at monmouth #traffic  ,22:33:27,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#baytown', 'on', 'i-10', 'baytown', 'e', 'fwy', 'frontage', 'rd', 'inbound', 'at', 'monmouth', '#traffic']",closed,,flood
903385116243841025,TotalTrafficHOU,2017-08-31,closed due to flooding in #baytown on i-10 baytown e fwy inbound between hwy 146 and sjolander #traffic  ,22:32:50,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#baytown', 'on', 'i-10', 'baytown', 'e', 'fwy', 'inbound', 'between', 'hwy', '146', 'and', 'sjolander', '#traffic']",closed,,flood
903379489325027329,TotalTrafficHOU,2017-08-31,closed due to accident in #neside on us-69 eastex nb at greens stopped traffic back to the n sam houston pkwy #traffic,22:10:28,Texas,"['closed', 'due', 'to', 'accident', 'in', '#neside', 'on', 'us-69', 'eastex', 'nb', 'at', 'greens', 'stopped', 'traffic', 'back', 'to', 'the', 'n', 'sam', 'houston', 'pkwy', '#traffic']",closed,,accident
903375461778116608,TotalTrafficHOU,2017-08-31,closed due to accident in #humble on us-69 eastex fwy sb at rankin rd stopped traffic back to fm-1960 #traffic  ,21:54:28,Texas,"['closed', 'due', 'to', 'accident', 'in', '#humble', 'on', 'us-69', 'eastex', 'fwy', 'sb', 'at', 'rankin', 'rd', 'stopped', 'traffic', 'back', 'to', 'fm-1960', '#traffic']",closed,,accident
903375312553209856,TotalTrafficHOU,2017-08-31,closed due to accident in #neside on us-69 nb at greens stopped traffic back to the n sam houston pkwy #traffic  ,21:53:53,Texas,"['closed', 'due', 'to', 'accident', 'in', '#neside', 'on', 'us-69', 'nb', 'at', 'greens', 'stopped', 'traffic', 'back', 'to', 'the', 'n', 'sam', 'houston', 'pkwy', '#traffic']",closed,,accident
903374955441790976,TotalTrafficHOU,2017-08-31,closed due to flood damage in #kingwood on i-69 eastex fwy sb between lp 494 and townsen boulevard #traffic  ,21:52:27,Texas,"['closed', 'due', 'to', 'flood', 'damage', 'in', '#kingwood', 'on', 'i-69', 'eastex', 'fwy', 'sb', 'between', 'lp', '494', 'and', 'townsen', 'boulevard', '#traffic']",closed,,flood
903374196146831360,TotalTrafficHOU,2017-08-31,accident blocking all mainlanes in #humble on us-69 eastex fwy sb at rankin rd stop and go traffic back to fm-1960 #traffic,21:49:26,Texas,"['accident', 'blocking', 'all', 'mainlanes', 'in', '#humble', 'on', 'us-69', 'eastex', 'fwy', 'sb', 'at', 'rankin', 'rd', 'stop', 'and', 'go', 'traffic', 'back', 'to', 'fm-1960', '#traffic']",block,,accident
903370120348794880,TotalTrafficHOU,2017-08-31,accident blocking all mainlanes in #neside on us-69 nb at greens stop and go traffic back to the n sam houston pkwy delay of 3 mins,21:33:15,Texas,"['accident', 'blocking', 'all', 'mainlanes', 'in', '#neside', 'on', 'us-69', 'nb', 'at', 'greens', 'stop', 'and', 'go', 'traffic', 'back', 'to', 'the', 'n', 'sam', 'houston', 'pkwy', 'delay', 'of', '3', 'mins']",block,,accident
903369128190369792,TotalTrafficHOU,2017-08-31,accident blocking all mainlanes in #neside on us-69 eastex fwy sb at greens stop and go traffic back to fm-1960 delay of 10 mins #traffic,21:29:18,Texas,"['accident', 'blocking', 'all', 'mainlanes', 'in', '#neside', 'on', 'us-69', 'eastex', 'fwy', 'sb', 'at', 'greens', 'stop', 'and', 'go', 'traffic', 'back', 'to', 'fm-1960', 'delay', 'of', '10', 'mins', '#traffic']",block,,accident
903368479725715456,TotalTrafficHOU,2017-08-31,accident two left lanes blocked in #downtown on hwy 288 nb approaching i-45 stop and go traffic back to 69 sw fwy delay of 3 mins,21:26:43,Texas,"['accident', 'two', 'left', 'lanes', 'blocked', 'in', '#downtown', 'on', 'hwy', '288', 'nb', 'approaching', 'i-45', 'stop', 'and', 'go', 'traffic', 'back', 'to', '69', 'sw', 'fwy', 'delay', 'of', '3', 'mins']",block,,accident
903358789038067713,TotalTrafficHOU,2017-08-31,closed due to chemical plant emergency in #crosby on hwy 90 wb near bohemian hall rd #traffic  ,20:48:13,Texas,"['closed', 'due', 'to', 'chemical', 'plant', 'emergency', 'in', '#crosby', 'on', 'hwy', '90', 'wb', 'near', 'bohemian', 'hall', 'rd', '#traffic']",closed,,
903358787465220096,TotalTrafficHOU,2017-08-31,closed due to chemical plant emergency in #crosby on hwy 90 eb near bohemian hall rd #traffic  ,20:48:13,Texas,"['closed', 'due', 'to', 'chemical', 'plant', 'emergency', 'in', '#crosby', 'on', 'hwy', '90', 'eb', 'near', 'bohemian', 'hall', 'rd', '#traffic']",closed,,
903325641591865344,TotalTrafficHOU,2017-08-31,closed due to flooding in #baytown on i-10 baytown e fwy frontage rd inbound at monmouth #traffic  ,18:36:30,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#baytown', 'on', 'i-10', 'baytown', 'e', 'fwy', 'frontage', 'rd', 'inbound', 'at', 'monmouth', '#traffic']",closed,,flood
903325637200445446,TotalTrafficHOU,2017-08-31,closed due to flooding in #baytown on i-10 baytown e fwy outbound between sjolander and hwy 146 #traffic  ,18:36:29,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#baytown', 'on', 'i-10', 'baytown', 'e', 'fwy', 'outbound', 'between', 'sjolander', 'and', 'hwy', '146', '#traffic']",closed,,flood
903305353860980736,TotalTrafficHOU,2017-08-31,closed due to high water in #harris on s sam houston pkwy frontage rd eb between hwy 35 and blackhawk blvd #traffic  ,17:15:53,Texas,"['closed', 'due', 'to', 'high', 'water', 'in', '#harris', 'on', 's', 'sam', 'houston', 'pkwy', 'frontage', 'rd', 'eb', 'between', 'hwy', '35', 'and', 'blackhawk', 'blvd', '#traffic']",closed,,
903294805408669697,TotalTrafficHOU,2017-08-31,closed due to flooding in #humble on i-69 eastex fwy frontage rd nb between townsen blvd and sorters #traffic  ,16:33:58,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#humble', 'on', 'i-69', 'eastex', 'fwy', 'frontage', 'rd', 'nb', 'between', 'townsen', 'blvd', 'and', 'sorters', '#traffic']",closed,,flood
903294801516392449,TotalTrafficHOU,2017-08-31,closed due to flooding in #humble on i-69 eastex fwy nb between townsen boulevard and lp 494 #traffic  ,16:33:57,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#humble', 'on', 'i-69', 'eastex', 'fwy', 'nb', 'between', 'townsen', 'boulevard', 'and', 'lp', '494', '#traffic']",closed,,flood
903294793111015425,TotalTrafficHOU,2017-08-31,closed due to flooding in #westside on w sam houston tollway frontage rd nb between westheimer and the i-10 katy fwy #traffic,16:33:55,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#westside', 'on', 'w', 'sam', 'houston', 'tollway', 'frontage', 'rd', 'nb', 'between', 'westheimer', 'and', 'the', 'i-10', 'katy', 'fwy', '#traffic']",closed,,flood
903294630636212225,TotalTrafficHOU,2017-08-31,closed due to flooding in #harris on i-10 katy fwy frontage rd outbound at eldridge pkwy #traffic  ,16:33:17,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#harris', 'on', 'i-10', 'katy', 'fwy', 'frontage', 'rd', 'outbound', 'at', 'eldridge', 'pkwy', '#traffic']",closed,,flood
903281808623755266,TotalTrafficHOU,2017-08-31,closed due to flooding in #westside on w sam houston tollway frontage rd sb between the i-10 katy fwy and westpark #traffic,15:42:19,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#westside', 'on', 'w', 'sam', 'houston', 'tollway', 'frontage', 'rd', 'sb', 'between', 'the', 'i-10', 'katy', 'fwy', 'and', 'westpark', '#traffic']",closed,,flood
903281806740529153,TotalTrafficHOU,2017-08-31,closed due to flooding in #westside on w sam houston tollway sb between the i-10 katy fwy and westpark #traffic  ,15:42:19,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#westside', 'on', 'w', 'sam', 'houston', 'tollway', 'sb', 'between', 'the', 'i-10', 'katy', 'fwy', 'and', 'westpark', '#traffic']",closed,,flood
903281804232228864,TotalTrafficHOU,2017-08-31,closed due to flooding in #westside on w sam houston tollway nb between westheimer and the i-10 katy fwy #traffic  ,15:42:18,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#westside', 'on', 'w', 'sam', 'houston', 'tollway', 'nb', 'between', 'westheimer', 'and', 'the', 'i-10', 'katy', 'fwy', '#traffic']",closed,,flood
903281388161560579,TotalTrafficHOU,2017-08-31,closed due to flooding in #baytown on i-10 baytown e fwy inbound between crosby lynchburg and magnolia #traffic  ,15:40:39,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#baytown', 'on', 'i-10', 'baytown', 'e', 'fwy', 'inbound', 'between', 'crosby', 'lynchburg', 'and', 'magnolia', '#traffic']",closed,,flood
903264802230947841,TotalTrafficHOU,2017-08-31,closed due to high water in #houston on hwy 6 both nbsb between park row and clay rd #traffic  ,14:34:45,Texas,"['closed', 'due', 'to', 'high', 'water', 'in', '#houston', 'on', 'hwy', '6', 'both', 'nbsb', 'between', 'park', 'row', 'and', 'clay', 'rd', '#traffic']",closed,,
903253912471298048,TotalTrafficHOU,2017-08-31,closed due to high water in #harris on s sam houston pkwy frontage rd eb between hwy 35 and blackhawk blvd #traffic  ,13:51:29,Texas,"['closed', 'due', 'to', 'high', 'water', 'in', '#harris', 'on', 's', 'sam', 'houston', 'pkwy', 'frontage', 'rd', 'eb', 'between', 'hwy', '35', 'and', 'blackhawk', 'blvd', '#traffic']",closed,,
903241840723234816,TotalTrafficHOU,2017-08-31,closed due to chemical plant emergency in #crosby on hwy 90 wb near bohemian hall rd #traffic  ,13:03:30,Texas,"['closed', 'due', 'to', 'chemical', 'plant', 'emergency', 'in', '#crosby', 'on', 'hwy', '90', 'wb', 'near', 'bohemian', 'hall', 'rd', '#traffic']",closed,,
903238177246281728,TotalTrafficHOU,2017-08-31,flooding three right lanes closed in #westside on i-10 katy fwy outbound at eldridge pkwy #traffic  ,12:48:57,Texas,"['flooding', 'three', 'right', 'lanes', 'closed', 'in', '#westside', 'on', 'i-10', 'katy', 'fwy', 'outbound', 'at', 'eldridge', 'pkwy', '#traffic']",closed,,flood
903237374108413953,TotalTrafficHOU,2017-08-31,closed due to flooding in #baytown on i-10 baytown e fwy frontage rd outbound at monmouth #traffic  ,12:45:45,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#baytown', 'on', 'i-10', 'baytown', 'e', 'fwy', 'frontage', 'rd', 'outbound', 'at', 'monmouth', '#traffic']",closed,,flood
903237369662509056,TotalTrafficHOU,2017-08-31,closed due to flooding in #houston on i-69 eastex fwy frontage rd sb between sorters and townsen blvd #traffic  ,12:45:44,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#houston', 'on', 'i-69', 'eastex', 'fwy', 'frontage', 'rd', 'sb', 'between', 'sorters', 'and', 'townsen', 'blvd', '#traffic']",closed,,flood
903232652878204929,TotalTrafficHOU,2017-08-31,accident blocking two left lanes in #memorialpark on 610 w lp nb at i-10 the katy fwy stop and go traffic back to fournace #traffic,12:27:00,Texas,"['accident', 'blocking', 'two', 'left', 'lanes', 'in', '#memorialpark', 'on', '610', 'w', 'lp', 'nb', 'at', 'i-10', 'the', 'katy', 'fwy', 'stop', 'and', 'go', 'traffic', 'back', 'to', 'fournace', '#traffic']",block,,accident
903222649622589440,TotalTrafficHOU,2017-08-31,closed due to flooding in #jefferson on i-10 wb between brooks rd and tx-73 #traffic  ,11:47:15,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#jefferson', 'on', 'i-10', 'wb', 'between', 'brooks', 'rd', 'and', 'tx-73', '#traffic']",closed,,flood
903222330612178944,TotalTrafficHOU,2017-08-31,closed due to flooding in #chambers on i-10 eb between fm-1663 and walden rd #traffic  ,11:45:59,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#chambers', 'on', 'i-10', 'eb', 'between', 'fm-1663', 'and', 'walden', 'rd', '#traffic']",closed,,flood
903220305702920192,TotalTrafficHOU,2017-08-31,closed due to flooding in #eastside on i-10 baytown e fwy outbound at cedar ln #traffic  ,11:37:56,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#eastside', 'on', 'i-10', 'baytown', 'e', 'fwy', 'outbound', 'at', 'cedar', 'ln', '#traffic']",closed,,flood
903200908162600960,TotalTrafficHOU,2017-08-31,closed due to flooding in #baytown on i-10 baytown e fwy inbound between hwy 146 and sjolander #traffic  ,10:20:51,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#baytown', 'on', 'i-10', 'baytown', 'e', 'fwy', 'inbound', 'between', 'hwy', '146', 'and', 'sjolander', '#traffic']",closed,,flood
903200906883293184,TotalTrafficHOU,2017-08-31,closed due to flooding in #baytown on i-10 baytown e fwy outbound between sjolander and hwy 146 #traffic  ,10:20:51,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#baytown', 'on', 'i-10', 'baytown', 'e', 'fwy', 'outbound', 'between', 'sjolander', 'and', 'hwy', '146', '#traffic']",closed,,flood
903200905046130688,TotalTrafficHOU,2017-08-31,closed due to flooding in #baytown on i-10 baytown e fwy frontage rd inbound at monmouth #traffic  ,10:20:51,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#baytown', 'on', 'i-10', 'baytown', 'e', 'fwy', 'frontage', 'rd', 'inbound', 'at', 'monmouth', '#traffic']",closed,,flood
903191345283596288,TotalTrafficHOU,2017-08-31,closed due to flooding in #southside on hwy 288 s fwy frontage rd outbound at the s sam houston tollway #traffic  ,09:42:51,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#southside', 'on', 'hwy', '288', 's', 'fwy', 'frontage', 'rd', 'outbound', 'at', 'the', 's', 'sam', 'houston', 'tollway', '#traffic']",closed,,flood
903191337591341056,TotalTrafficHOU,2017-08-31,closed due to flooding in #leaguecity on i-45 gulf fwy frontage rd outbound at fm 518 #traffic  ,09:42:50,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#leaguecity', 'on', 'i-45', 'gulf', 'fwy', 'frontage', 'rd', 'outbound', 'at', 'fm', '518', '#traffic']",closed,,flood
903191336060424192,TotalTrafficHOU,2017-08-31,closed due to flooding in #leaguecity on i-45 gulf fwy frontage rd inbound at fm 518 #traffic  ,09:42:49,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#leaguecity', 'on', 'i-45', 'gulf', 'fwy', 'frontage', 'rd', 'inbound', 'at', 'fm', '518', '#traffic']",closed,,flood
903176661277044736,TotalTrafficHOU,2017-08-31,closed due to flooding in #houston on i-69 eastex fwy frontage rd sb between sorters and townsen blvd #traffic  ,08:44:30,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#houston', 'on', 'i-69', 'eastex', 'fwy', 'frontage', 'rd', 'sb', 'between', 'sorters', 'and', 'townsen', 'blvd', '#traffic']",closed,,flood
903174840600940545,TotalTrafficHOU,2017-08-31,closed due to flood damage in #kingwood on i-69 eastex fwy sb between lp 494 and townsen boulevard #traffic  ,08:37:16,Texas,"['closed', 'due', 'to', 'flood', 'damage', 'in', '#kingwood', 'on', 'i-69', 'eastex', 'fwy', 'sb', 'between', 'lp', '494', 'and', 'townsen', 'boulevard', '#traffic']",closed,,flood
903166971784695808,TotalTrafficHOU,2017-08-31,closed due to chemical plant emergency in #crosby on hwy 90 wb near bohemian hall rd #traffic  ,08:06:00,Texas,"['closed', 'due', 'to', 'chemical', 'plant', 'emergency', 'in', '#crosby', 'on', 'hwy', '90', 'wb', 'near', 'bohemian', 'hall', 'rd', '#traffic']",closed,,
