id,username,date,text,time,state,split_text
918412706096582656,fl511_state,2017-10-12,updated: planned construction in brevard on sea ray dr west at 25th ave all lanes blocked last updated at  …,09:47:07,Florida,"['updated:', 'planned', 'construction', 'in', 'brevard', 'on', 'sea', 'ray', 'dr', 'west', 'at', '25th', 'ave', 'all', 'lanes', 'blocked', 'last', 'updated', 'at', '…']"
918412705106747392,fl511_state,2017-10-12,cleared: planned construction in duval on mathews bridge east at st johns river all lanes blocked last updated at 01:56:30am,09:47:06,Florida,"['cleared:', 'planned', 'construction', 'in', 'duval', 'on', 'mathews', 'bridge', 'east', 'at', 'st', 'johns', 'river', 'all', 'lanes', 'blocked', 'last', 'updated', 'at', '01:56:30am']"
918411943123267585,fl511_state,2017-10-12,cleared: planned construction in miami-dade on i-75 south before exit 5 floridas turnpike southkey west 3 left lanes blocked last,09:44:05,Florida,"['cleared:', 'planned', 'construction', 'in', 'miami-dade', 'on', 'i-75', 'south', 'before', 'exit', '5', 'floridas', 'turnpike', 'southkey', 'west', '3', 'left', 'lanes', 'blocked', 'last']"
918410687495528448,fl511_state,2017-10-12,updated: crash in clay on sr-21  blanding blvd south at knight boxx 2 right lanes blocked last updated at  …,09:39:05,Florida,"['updated:', 'crash', 'in', 'clay', 'on', 'sr-21', 'blanding', 'blvd', 'south', 'at', 'knight', 'boxx', '2', 'right', 'lanes', 'blocked', 'last', 'updated', 'at', '…']"
918410686685904896,fl511_state,2017-10-12,cleared: planned construction in miami-dade on sr-836 east ramp to nw 45 ave off-ramp closed last updated at 04:45:43am,09:39:05,Florida,"['cleared:', 'planned', 'construction', 'in', 'miami-dade', 'on', 'sr-836', 'east', 'ramp', 'to', 'nw', '45', 'ave', 'off-ramp', 'closed', 'last', 'updated', 'at', '04:45:43am']"
918408168694304768,fl511_state,2017-10-12,cleared: planned construction in miami-dade on sr-836 east ramp to le jeune rd north off-ramp closed last updated at 04:46:20am,09:29:05,Florida,"['cleared:', 'planned', 'construction', 'in', 'miami-dade', 'on', 'sr-836', 'east', 'ramp', 'to', 'le', 'jeune', 'rd', 'north', 'off-ramp', 'closed', 'last', 'updated', 'at', '04:46:20am']"
918408167981232128,fl511_state,2017-10-12,cleared: planned construction in miami-dade on 95 express south before floridas turnpikesr-826 all lanes blocked last updated at,09:29:05,Florida,"['cleared:', 'planned', 'construction', 'in', 'miami-dade', 'on', '95', 'express', 'south', 'before', 'floridas', 'turnpikesr-826', 'all', 'lanes', 'blocked', 'last', 'updated', 'at']"
918407419687993344,fl511_state,2017-10-12,updated: crash in st johns on i-95 south at mm 301 left lane blocked last updated at 05:25:28am   …,09:26:06,Florida,"['updated:', 'crash', 'in', 'st', 'johns', 'on', 'i-95', 'south', 'at', 'mm', '301', 'left', 'lane', 'blocked', 'last', 'updated', 'at', '05:25:28am', '…']"
918407363656380416,fl511_state,2017-10-12,cleared: planned construction in duval on main street bridge south at st johns river all lanes blocked last updated at 01:56:33am,09:25:53,Florida,"['cleared:', 'planned', 'construction', 'in', 'duval', 'on', 'main', 'street', 'bridge', 'south', 'at', 'st', 'johns', 'river', 'all', 'lanes', 'blocked', 'last', 'updated', 'at', '01:56:33am']"
918407362993709056,fl511_state,2017-10-12,cleared: planned construction in duval on main street bridge north at st johns river all lanes blocked last updated at 01:56:37am,09:25:53,Florida,"['cleared:', 'planned', 'construction', 'in', 'duval', 'on', 'main', 'street', 'bridge', 'north', 'at', 'st', 'johns', 'river', 'all', 'lanes', 'blocked', 'last', 'updated', 'at', '01:56:37am']"
918406159517839360,fl511_state,2017-10-12,cleared: planned construction in broward on i-95 south at exit 32 commercial blvd on-ramp closed 4 right lanes blocked last updated,09:21:06,Florida,"['cleared:', 'planned', 'construction', 'in', 'broward', 'on', 'i-95', 'south', 'at', 'exit', '32', 'commercial', 'blvd', 'on-ramp', 'closed', '4', 'right', 'lanes', 'blocked', 'last', 'updated']"
918405917011521536,fl511_state,2017-10-12,cleared: planned construction in miami-dade on i-75 north at exit 4 sr-860nw 186 stmiami gardens dr 2 left lanes blocked last,09:20:08,Florida,"['cleared:', 'planned', 'construction', 'in', 'miami-dade', 'on', 'i-75', 'north', 'at', 'exit', '4', 'sr-860nw', '186', 'stmiami', 'gardens', 'dr', '2', 'left', 'lanes', 'blocked', 'last']"
918405916243963904,fl511_state,2017-10-12,cleared: planned construction in orange on i-4 west at exit 84 ivanhoe blvd left lane blocked last updated at 11:54:53pm,09:20:08,Florida,"['cleared:', 'planned', 'construction', 'in', 'orange', 'on', 'i-4', 'west', 'at', 'exit', '84', 'ivanhoe', 'blvd', 'left', 'lane', 'blocked', 'last', 'updated', 'at', '11:54:53pm']"
918404645873180672,fl511_state,2017-10-12,cleared: planned construction in broward on floridas turnpike north at exit 54 i-595 all lanes blocked last updated at 12:06:27am,09:15:05,Florida,"['cleared:', 'planned', 'construction', 'in', 'broward', 'on', 'floridas', 'turnpike', 'north', 'at', 'exit', '54', 'i-595', 'all', 'lanes', 'blocked', 'last', 'updated', 'at', '12:06:27am']"
918404143932469248,fl511_state,2017-10-12,updated: crash in st johns on i-95 south at mm 301 left lane blocked last updated at 05:12:24am   …,09:13:05,Florida,"['updated:', 'crash', 'in', 'st', 'johns', 'on', 'i-95', 'south', 'at', 'mm', '301', 'left', 'lane', 'blocked', 'last', 'updated', 'at', '05:12:24am', '…']"
918401133856612352,fl511_state,2017-10-12,cleared: planned construction in broward on i-595 east ramp to exit 8 florida turnpike off-ramp closed last updated at 11:23:29pm,09:01:08,Florida,"['cleared:', 'planned', 'construction', 'in', 'broward', 'on', 'i-595', 'east', 'ramp', 'to', 'exit', '8', 'florida', 'turnpike', 'off-ramp', 'closed', 'last', 'updated', 'at', '11:23:29pm']"
918399869320073217,fl511_state,2017-10-12,cleared: planned construction in broward on i-595 west ramp to exit 8 florida turnpike off-ramp closed last updated at 11:17:10pm,08:56:06,Florida,"['cleared:', 'planned', 'construction', 'in', 'broward', 'on', 'i-595', 'west', 'ramp', 'to', 'exit', '8', 'florida', 'turnpike', 'off-ramp', 'closed', 'last', 'updated', 'at', '11:17:10pm']"
918399868489650178,fl511_state,2017-10-12,cleared: planned construction in miami-dade on sr-826 south ramp to nw 36 st off-ramp closed last updated at 04:14:02am,08:56:06,Florida,"['cleared:', 'planned', 'construction', 'in', 'miami-dade', 'on', 'sr-826', 'south', 'ramp', 'to', 'nw', '36', 'st', 'off-ramp', 'closed', 'last', 'updated', 'at', '04:14:02am']"
918398858757058560,fl511_state,2017-10-12,cleared: planned construction in orange on i-4 west at exit 80 us-441 orange blossom trl off-ramp closed last updated at 02:41:33am,08:52:05,Florida,"['cleared:', 'planned', 'construction', 'in', 'orange', 'on', 'i-4', 'west', 'at', 'exit', '80', 'us-441', 'orange', 'blossom', 'trl', 'off-ramp', 'closed', 'last', 'updated', 'at', '02:41:33am']"
918398613184827392,fl511_state,2017-10-12,cleared: planned construction in miami-dade on sr-826 south at sr-934nw 74 st 2 left lanes blocked last updated at 04:13:50am,08:51:07,Florida,"['cleared:', 'planned', 'construction', 'in', 'miami-dade', 'on', 'sr-826', 'south', 'at', 'sr-934nw', '74', 'st', '2', 'left', 'lanes', 'blocked', 'last', 'updated', 'at', '04:13:50am']"
918398366995927040,fl511_state,2017-10-12,cleared: planned construction in alachua on i-75 south ramp to exit 387 sr-26 2 left lanes blocked last updated at 01:56:39am,08:50:08,Florida,"['cleared:', 'planned', 'construction', 'in', 'alachua', 'on', 'i-75', 'south', 'ramp', 'to', 'exit', '387', 'sr-26', '2', 'left', 'lanes', 'blocked', 'last', 'updated', 'at', '01:56:39am']"
918398366299709440,fl511_state,2017-10-12,cleared: planned construction in duval on i-95 north beyond emerson 2 left lanes blocked last updated at 01:56:50am,08:50:08,Florida,"['cleared:', 'planned', 'construction', 'in', 'duval', 'on', 'i-95', 'north', 'beyond', 'emerson', '2', 'left', 'lanes', 'blocked', 'last', 'updated', 'at', '01:56:50am']"
918397866292498432,fl511_state,2017-10-12,cleared: planned construction in orange on i-4 west at exit 80 us-441 orange blossom trl left lane blocked last updated at 02:41:29am,08:48:08,Florida,"['cleared:', 'planned', 'construction', 'in', 'orange', 'on', 'i-4', 'west', 'at', 'exit', '80', 'us-441', 'orange', 'blossom', 'trl', 'left', 'lane', 'blocked', 'last', 'updated', 'at', '02:41:29am']"
918397864992272384,fl511_state,2017-10-12,cleared: planned construction in alachua on i-75 north ramp from exit 387 sr-26 on-ramp closed right lane blocked last updated at,08:48:08,Florida,"['cleared:', 'planned', 'construction', 'in', 'alachua', 'on', 'i-75', 'north', 'ramp', 'from', 'exit', '387', 'sr-26', 'on-ramp', 'closed', 'right', 'lane', 'blocked', 'last', 'updated', 'at']"
918396591207337984,fl511_state,2017-10-12,cleared: multi-vehicle crash in miami-dade on sr-874 south at florida turnpike 2 left lanes blocked last updated at 04:33:54am,08:43:04,Florida,"['cleared:', 'multi-vehicle', 'crash', 'in', 'miami-dade', 'on', 'sr-874', 'south', 'at', 'florida', 'turnpike', '2', 'left', 'lanes', 'blocked', 'last', 'updated', 'at', '04:33:54am']"
918396111160823808,fl511_state,2017-10-12,cleared: planned construction in pinellas on i-275 north ramp to us 19 nb off-ramp closed last updated at 09:22:21pm,08:41:10,Florida,"['cleared:', 'planned', 'construction', 'in', 'pinellas', 'on', 'i-275', 'north', 'ramp', 'to', 'us', '19', 'nb', 'off-ramp', 'closed', 'last', 'updated', 'at', '09:22:21pm']"
918395083963105280,fl511_state,2017-10-12,cleared: planned construction in orange on sr-417 north at mm 31 2 right lanes blocked last updated at 02:41:51am,08:37:05,Florida,"['cleared:', 'planned', 'construction', 'in', 'orange', 'on', 'sr-417', 'north', 'at', 'mm', '31', '2', 'right', 'lanes', 'blocked', 'last', 'updated', 'at', '02:41:51am']"
918394831843610624,fl511_state,2017-10-12,cleared: planned construction in orange on sr-417 north at mm 36 right lane blocked last updated at 02:41:45am,08:36:05,Florida,"['cleared:', 'planned', 'construction', 'in', 'orange', 'on', 'sr-417', 'north', 'at', 'mm', '36', 'right', 'lane', 'blocked', 'last', 'updated', 'at', '02:41:45am']"
918394589475721217,fl511_state,2017-10-12,updated: crash in sumter on i-75 north at mm 326 2 right lanes blocked last updated at 04:34:45am   …,08:35:07,Florida,"['updated:', 'crash', 'in', 'sumter', 'on', 'i-75', 'north', 'at', 'mm', '326', '2', 'right', 'lanes', 'blocked', 'last', 'updated', 'at', '04:34:45am', '…']"
918394587777064960,fl511_state,2017-10-12,cleared: planned construction in orange on sr-408 east at exit 13a conway rd 2 right lanes blocked last updated at 02:41:37am,08:35:07,Florida,"['cleared:', 'planned', 'construction', 'in', 'orange', 'on', 'sr-408', 'east', 'at', 'exit', '13a', 'conway', 'rd', '2', 'right', 'lanes', 'blocked', 'last', 'updated', 'at', '02:41:37am']"
918394093113364480,fl511_state,2017-10-12,cleared: planned construction in orange on i-4 east at exit 85 princeton st 2 right lanes blocked last updated at 02:41:18am,08:33:09,Florida,"['cleared:', 'planned', 'construction', 'in', 'orange', 'on', 'i-4', 'east', 'at', 'exit', '85', 'princeton', 'st', '2', 'right', 'lanes', 'blocked', 'last', 'updated', 'at', '02:41:18am']"
918393572772270081,fl511_state,2017-10-12,cleared: planned construction in escambia on i-10 east beyond exit 13 davis hwy left lane blocked last updated at 03:08:37am,08:31:05,Florida,"['cleared:', 'planned', 'construction', 'in', 'escambia', 'on', 'i-10', 'east', 'beyond', 'exit', '13', 'davis', 'hwy', 'left', 'lane', 'blocked', 'last', 'updated', 'at', '03:08:37am']"
918392068686442496,fl511_state,2017-10-12,cleared: planned construction in duval on i-295 e south at exit 55 gate pkwy left lane blocked last updated at 02:15:21am,08:25:06,Florida,"['cleared:', 'planned', 'construction', 'in', 'duval', 'on', 'i-295', 'e', 'south', 'at', 'exit', '55', 'gate', 'pkwy', 'left', 'lane', 'blocked', 'last', 'updated', 'at', '02:15:21am']"
918389802281721856,fl511_state,2017-10-12,cleared: planned construction in sumter on i-75 north at floridas turnpike 2 left lanes blocked last updated at 01:23:46am,08:16:06,Florida,"['cleared:', 'planned', 'construction', 'in', 'sumter', 'on', 'i-75', 'north', 'at', 'floridas', 'turnpike', '2', 'left', 'lanes', 'blocked', 'last', 'updated', 'at', '01:23:46am']"
918388793538998272,fl511_state,2017-10-12,cleared: planned construction in miami-dade on i-95 north at exit 6a nw 62 stdr martin luther king jr blvd 2 right lanes blocked,08:12:05,Florida,"['cleared:', 'planned', 'construction', 'in', 'miami-dade', 'on', 'i-95', 'north', 'at', 'exit', '6a', 'nw', '62', 'stdr', 'martin', 'luther', 'king', 'jr', 'blvd', '2', 'right', 'lanes', 'blocked']"
918388035724697600,fl511_state,2017-10-12,cleared: planned construction in miami-dade on sr-826 south at nw 36 st 2 left lanes blocked last updated at 02:36:10am,08:09:05,Florida,"['cleared:', 'planned', 'construction', 'in', 'miami-dade', 'on', 'sr-826', 'south', 'at', 'nw', '36', 'st', '2', 'left', 'lanes', 'blocked', 'last', 'updated', 'at', '02:36:10am']"
918387799723823104,fl511_state,2017-10-12,cleared: planned construction in manatee on i-75 south ramp from exit 213 university pkwy on-ramp closed last updated at 01:05:24am,08:08:08,Florida,"['cleared:', 'planned', 'construction', 'in', 'manatee', 'on', 'i-75', 'south', 'ramp', 'from', 'exit', '213', 'university', 'pkwy', 'on-ramp', 'closed', 'last', 'updated', 'at', '01:05:24am']"
918387030299684864,fl511_state,2017-10-12,updated: multi-vehicle crash in miami-dade on sr-874 south at florida turnpike 2 left lanes blocked last  …,08:05:05,Florida,"['updated:', 'multi-vehicle', 'crash', 'in', 'miami-dade', 'on', 'sr-874', 'south', 'at', 'florida', 'turnpike', '2', 'left', 'lanes', 'blocked', 'last', '…']"
918386022999830528,fl511_state,2017-10-12,cleared: planned construction in miami-dade on sr-826 north at sr-934nw 74 st all lanes blocked last updated at 02:35:59am,08:01:05,Florida,"['cleared:', 'planned', 'construction', 'in', 'miami-dade', 'on', 'sr-826', 'north', 'at', 'sr-934nw', '74', 'st', 'all', 'lanes', 'blocked', 'last', 'updated', 'at', '02:35:59am']"
918384277556989952,fl511_state,2017-10-12,cleared: planned construction in miami-dade on sr-826 north at nw 154 stmiami lakes dr 2 left lanes blocked last updated at 02:35:31am,07:54:09,Florida,"['cleared:', 'planned', 'construction', 'in', 'miami-dade', 'on', 'sr-826', 'north', 'at', 'nw', '154', 'stmiami', 'lakes', 'dr', '2', 'left', 'lanes', 'blocked', 'last', 'updated', 'at', '02:35:31am']"
918383511178043393,fl511_state,2017-10-12,cleared: planned construction in miami-dade on i-95 north at exit 8a nw 95 strev dr a jackson jr blvd 2 right lanes blocked last,07:51:06,Florida,"['cleared:', 'planned', 'construction', 'in', 'miami-dade', 'on', 'i-95', 'north', 'at', 'exit', '8a', 'nw', '95', 'strev', 'dr', 'a', 'jackson', 'jr', 'blvd', '2', 'right', 'lanes', 'blocked', 'last']"
918381751147356161,fl511_state,2017-10-12,updated: crash in miami-dade on sr-874 south at florida turnpike 2 left lanes blocked last updated at 03:43:55am   …,07:44:06,Florida,"['updated:', 'crash', 'in', 'miami-dade', 'on', 'sr-874', 'south', 'at', 'florida', 'turnpike', '2', 'left', 'lanes', 'blocked', 'last', 'updated', 'at', '03:43:55am', '…']"
918381501733064704,fl511_state,2017-10-12,updated: crash in sumter on i-75 north at mm 326 2 right lanes blocked last updated at 03:42:49am   …,07:43:07,Florida,"['updated:', 'crash', 'in', 'sumter', 'on', 'i-75', 'north', 'at', 'mm', '326', '2', 'right', 'lanes', 'blocked', 'last', 'updated', 'at', '03:42:49am', '…']"
918381500776767488,fl511_state,2017-10-12,updated: crash in miami-dade on sr-874 south at florida turnpike 2 left lanes blocked last updated at 03:42:05am   …,07:43:07,Florida,"['updated:', 'crash', 'in', 'miami-dade', 'on', 'sr-874', 'south', 'at', 'florida', 'turnpike', '2', 'left', 'lanes', 'blocked', 'last', 'updated', 'at', '03:42:05am', '…']"
918379730918928385,fl511_state,2017-10-12,new: crash in miami-dade on sr-874 south at florida turnpike right lane blocked last updated at 03:35:26am #fl511   …,07:36:05,Florida,"['new:', 'crash', 'in', 'miami-dade', 'on', 'sr-874', 'south', 'at', 'florida', 'turnpike', 'right', 'lane', 'blocked', 'last', 'updated', 'at', '03:35:26am', '#fl511', '…']"
918376216591204353,fl511_state,2017-10-12,cleared: planned construction in sumter on i-75 south at exit 328 floridas turnpike right lane blocked last updated at 10:45:55pm,07:22:07,Florida,"['cleared:', 'planned', 'construction', 'in', 'sumter', 'on', 'i-75', 'south', 'at', 'exit', '328', 'floridas', 'turnpike', 'right', 'lane', 'blocked', 'last', 'updated', 'at', '10:45:55pm']"
918376215723036673,fl511_state,2017-10-12,cleared: planned construction in duval on i-295 w south beyond san jose right lane blocked last updated at 01:56:46am,07:22:07,Florida,"['cleared:', 'planned', 'construction', 'in', 'duval', 'on', 'i-295', 'w', 'south', 'beyond', 'san', 'jose', 'right', 'lane', 'blocked', 'last', 'updated', 'at', '01:56:46am']"
918374201739837440,fl511_state,2017-10-12,cleared: crash in orange on i-4 east at exit 88 sr-423 2 right lanes blocked last updated at 02:41:22am,07:14:06,Florida,"['cleared:', 'crash', 'in', 'orange', 'on', 'i-4', 'east', 'at', 'exit', '88', 'sr-423', '2', 'right', 'lanes', 'blocked', 'last', 'updated', 'at', '02:41:22am']"
918369670218047488,fl511_state,2017-10-12,updated: vehicle on fire in broward on i-75 south at mile marker 30 all lanes blocked last updated at 02:55:04am   …,06:56:06,Florida,"['updated:', 'vehicle', 'on', 'fire', 'in', 'broward', 'on', 'i-75', 'south', 'at', 'mile', 'marker', '30', 'all', 'lanes', 'blocked', 'last', 'updated', 'at', '02:55:04am', '…']"
918366393648734214,fl511_state,2017-10-12,updated: emergency road construction in orange on sr-429 south at toll plaza 2 left lanes blocked last updated  …,06:43:05,Florida,"['updated:', 'emergency', 'road', 'construction', 'in', 'orange', 'on', 'sr-429', 'south', 'at', 'toll', 'plaza', '2', 'left', 'lanes', 'blocked', 'last', 'updated', '…']"
918366174295019521,fl511_state,2017-10-12,updated: crash in orange on i-4 east at exit 88 sr-423 2 right lanes blocked last updated at 02:41:22am   …,06:42:13,Florida,"['updated:', 'crash', 'in', 'orange', 'on', 'i-4', 'east', 'at', 'exit', '88', 'sr-423', '2', 'right', 'lanes', 'blocked', 'last', 'updated', 'at', '02:41:22am', '…']"
918366172491460608,fl511_state,2017-10-12,updated: planned construction in orange on sr-417 north at mm 36 right lane blocked last updated at 02:41:45am   …,06:42:12,Florida,"['updated:', 'planned', 'construction', 'in', 'orange', 'on', 'sr-417', 'north', 'at', 'mm', '36', 'right', 'lane', 'blocked', 'last', 'updated', 'at', '02:41:45am', '…']"
918366171547791361,fl511_state,2017-10-12,updated: planned construction in orange on sr-417 north at mm 31 2 right lanes blocked last updated at 02:41:51am   …,06:42:12,Florida,"['updated:', 'planned', 'construction', 'in', 'orange', 'on', 'sr-417', 'north', 'at', 'mm', '31', '2', 'right', 'lanes', 'blocked', 'last', 'updated', 'at', '02:41:51am', '…']"
918366170784370689,fl511_state,2017-10-12,updated: planned construction in orange on i-4 west at exit 80 us-441 orange blossom trl left lane blocked  …,06:42:12,Florida,"['updated:', 'planned', 'construction', 'in', 'orange', 'on', 'i-4', 'west', 'at', 'exit', '80', 'us-441', 'orange', 'blossom', 'trl', 'left', 'lane', 'blocked', '…']"
918365392866865152,fl511_state,2017-10-12,new: vehicle on fire in broward on i-75 south at mile marker 30 all lanes blocked last updated at 02:38:35am  …,06:39:06,Florida,"['new:', 'vehicle', 'on', 'fire', 'in', 'broward', 'on', 'i-75', 'south', 'at', 'mile', 'marker', '30', 'all', 'lanes', 'blocked', 'last', 'updated', 'at', '02:38:35am', '…']"
918363629917007873,fl511_state,2017-10-12,updated: planned construction in miami-dade on i-75 south before exit 5 floridas turnpike southkey west 3 left  …,06:32:06,Florida,"['updated:', 'planned', 'construction', 'in', 'miami-dade', 'on', 'i-75', 'south', 'before', 'exit', '5', 'floridas', 'turnpike', 'southkey', 'west', '3', 'left', '…']"
918363128051781634,fl511_state,2017-10-12,new: crash in sumter on i-75 north at mm 327 2 right lanes blocked last updated at 02:29:07am #fl511   …,06:30:06,Florida,"['new:', 'crash', 'in', 'sumter', 'on', 'i-75', 'north', 'at', 'mm', '327', '2', 'right', 'lanes', 'blocked', 'last', 'updated', 'at', '02:29:07am', '#fl511', '…']"
918360857616273408,fl511_state,2017-10-12,new: planned construction in miami-dade on i-75 south before exit 5 floridas turnpike southkey west 3 left  …,06:21:05,Florida,"['new:', 'planned', 'construction', 'in', 'miami-dade', 'on', 'i-75', 'south', 'before', 'exit', '5', 'floridas', 'turnpike', 'southkey', 'west', '3', 'left', '…']"
918359606308560896,fl511_state,2017-10-12,updated: crash in orange on i-4 east at exit 88 sr-423 2 right lanes blocked last updated at 02:15:14am   …,06:16:07,Florida,"['updated:', 'crash', 'in', 'orange', 'on', 'i-4', 'east', 'at', 'exit', '88', 'sr-423', '2', 'right', 'lanes', 'blocked', 'last', 'updated', 'at', '02:15:14am', '…']"
918359605603917825,fl511_state,2017-10-12,updated: planned construction in duval on i-295 e south at exit 55 gate pkwy left lane blocked last updated at  …,06:16:06,Florida,"['updated:', 'planned', 'construction', 'in', 'duval', 'on', 'i-295', 'e', 'south', 'at', 'exit', '55', 'gate', 'pkwy', 'left', 'lane', 'blocked', 'last', 'updated', 'at', '…']"
918359105022103552,fl511_state,2017-10-12,cleared: planned construction in volusia on i-95 south at exit 260 i-4 2 left lanes blocked last updated at 10:22:06pm,06:14:07,Florida,"['cleared:', 'planned', 'construction', 'in', 'volusia', 'on', 'i-95', 'south', 'at', 'exit', '260', 'i-4', '2', 'left', 'lanes', 'blocked', 'last', 'updated', 'at', '10:22:06pm']"
918358852999008257,fl511_state,2017-10-12,cleared: planned construction in broward on reversible lane - i595 west at exit 3 hiatus rd 2 left lanes blocked last updated at,06:13:07,Florida,"['cleared:', 'planned', 'construction', 'in', 'broward', 'on', 'reversible', 'lane', '-', 'i595', 'west', 'at', 'exit', '3', 'hiatus', 'rd', '2', 'left', 'lanes', 'blocked', 'last', 'updated', 'at']"
918357595127209984,fl511_state,2017-10-12,updated: crash in orange on i-4 east at exit 88 sr-423 3 right lanes blocked last updated at 02:07:50am   …,06:08:07,Florida,"['updated:', 'crash', 'in', 'orange', 'on', 'i-4', 'east', 'at', 'exit', '88', 'sr-423', '3', 'right', 'lanes', 'blocked', 'last', 'updated', 'at', '02:07:50am', '…']"
918357343166922752,fl511_state,2017-10-12,new: crash in orange on i-4 east at mm 89 3 right lanes blocked last updated at 02:06:19am #fl511   …,06:07:07,Florida,"['new:', 'crash', 'in', 'orange', 'on', 'i-4', 'east', 'at', 'mm', '89', '3', 'right', 'lanes', 'blocked', 'last', 'updated', 'at', '02:06:19am', '#fl511', '…']"
918356330120966144,fl511_state,2017-10-12,new: planned construction in orange on sr-528 west ramp from exit 3 john yng pkwy on-ramp closed last updated  …,06:03:05,Florida,"['new:', 'planned', 'construction', 'in', 'orange', 'on', 'sr-528', 'west', 'ramp', 'from', 'exit', '3', 'john', 'yng', 'pkwy', 'on-ramp', 'closed', 'last', 'updated', '…']"
918355067715145728,fl511_state,2017-10-12,updated: flooding in alachua on us-441 north at north of micanopy all lanes blocked last updated at 01:57:01am   …,05:58:05,Florida,"['updated:', 'flooding', 'in', 'alachua', 'on', 'us-441', 'north', 'at', 'north', 'of', 'micanopy', 'all', 'lanes', 'blocked', 'last', 'updated', 'at', '01:57:01am', '…']"
918354843810586624,fl511_state,2017-10-12,updated: planned construction in duval on i-295 w south beyond san jose right lane blocked last updated at  …,05:57:11,Florida,"['updated:', 'planned', 'construction', 'in', 'duval', 'on', 'i-295', 'w', 'south', 'beyond', 'san', 'jose', 'right', 'lane', 'blocked', 'last', 'updated', 'at', '…']"
918354842174836768,fl511_state,2017-10-12,updated: planned construction in duval on main street bridge south at st johns river all lanes blocked last  …,05:57:11,Florida,"['updated:', 'planned', 'construction', 'in', 'duval', 'on', 'main', 'street', 'bridge', 'south', 'at', 'st', 'johns', 'river', 'all', 'lanes', 'blocked', 'last', '…']"
918354841407246336,fl511_state,2017-10-12,updated: planned construction in duval on main street bridge north at st johns river all lanes blocked last  …,05:57:11,Florida,"['updated:', 'planned', 'construction', 'in', 'duval', 'on', 'main', 'street', 'bridge', 'north', 'at', 'st', 'johns', 'river', 'all', 'lanes', 'blocked', 'last', '…']"
918354840429977600,fl511_state,2017-10-12,updated: planned construction in duval on mathews bridge east at st johns river all lanes blocked last updated  …,05:57:10,Florida,"['updated:', 'planned', 'construction', 'in', 'duval', 'on', 'mathews', 'bridge', 'east', 'at', 'st', 'johns', 'river', 'all', 'lanes', 'blocked', 'last', 'updated', '…']"
918354839599534081,fl511_state,2017-10-12,updated: planned construction in alachua on i-75 north ramp from exit 387 sr-26 on-ramp closed right lane  …,05:57:10,Florida,"['updated:', 'planned', 'construction', 'in', 'alachua', 'on', 'i-75', 'north', 'ramp', 'from', 'exit', '387', 'sr-26', 'on-ramp', 'closed', 'right', 'lane', '…']"
918354838869762048,fl511_state,2017-10-12,updated: planned construction in duval on i-295 e south at exit 55 gate pkwy right lane blocked last updated at  …,05:57:10,Florida,"['updated:', 'planned', 'construction', 'in', 'duval', 'on', 'i-295', 'e', 'south', 'at', 'exit', '55', 'gate', 'pkwy', 'right', 'lane', 'blocked', 'last', 'updated', 'at', '…']"
918354838051794947,fl511_state,2017-10-12,updated: flooding in alachua on us-441 south at north of micanopy all lanes blocked last updated at 01:56:56am   …,05:57:10,Florida,"['updated:', 'flooding', 'in', 'alachua', 'on', 'us-441', 'south', 'at', 'north', 'of', 'micanopy', 'all', 'lanes', 'blocked', 'last', 'updated', 'at', '01:56:56am', '…']"
918354568928522245,fl511_state,2017-10-12,cleared: planned construction in duval on i-295 e north at exit 46 merrill rd left lane blocked last updated at 12:43:05am,05:56:06,Florida,"['cleared:', 'planned', 'construction', 'in', 'duval', 'on', 'i-295', 'e', 'north', 'at', 'exit', '46', 'merrill', 'rd', 'left', 'lane', 'blocked', 'last', 'updated', 'at', '12:43:05am']"
918352557243846656,fl511_state,2017-10-12,cleared: crash in volusia on i-4 west at exit 108 dirksen drdebary ave right lane blocked last updated at 01:40:01am,05:48:06,Florida,"['cleared:', 'crash', 'in', 'volusia', 'on', 'i-4', 'west', 'at', 'exit', '108', 'dirksen', 'drdebary', 'ave', 'right', 'lane', 'blocked', 'last', 'updated', 'at', '01:40:01am']"
918350733975617536,fl511_state,2017-10-12,new: crash in volusia on i-4 west at exit 108 dirksen drdebary ave right lane blocked last updated at  …,05:40:51,Florida,"['new:', 'crash', 'in', 'volusia', 'on', 'i-4', 'west', 'at', 'exit', '108', 'dirksen', 'drdebary', 'ave', 'right', 'lane', 'blocked', 'last', 'updated', 'at', '…']"
918350466412621824,fl511_state,2017-10-12,polk county: crash on us-17 has all southbound lanes closed at pembroke road please seek an alternate route  ,05:39:47,Florida,"['polk', 'county:', 'crash', 'on', 'us-17', 'has', 'all', 'southbound', 'lanes', 'closed', 'at', 'pembroke', 'road', 'please', 'seek', 'an', 'alternate', 'route']"
918349042874232833,fl511_state,2017-10-12,updated: planned construction in broward on i-95 south at exit 32 commercial blvd on-ramp closed 4 right lanes  …,05:34:08,Florida,"['updated:', 'planned', 'construction', 'in', 'broward', 'on', 'i-95', 'south', 'at', 'exit', '32', 'commercial', 'blvd', 'on-ramp', 'closed', '4', 'right', 'lanes', '…']"
918347773212274688,fl511_state,2017-10-12,updated: planned construction in escambia on i-10 east beyond exit 13 davis hwy left lane blocked last updated  …,05:29:05,Florida,"['updated:', 'planned', 'construction', 'in', 'escambia', 'on', 'i-10', 'east', 'beyond', 'exit', '13', 'davis', 'hwy', 'left', 'lane', 'blocked', 'last', 'updated', '…']"
